observation_id,city,district,division,region,country,latitude,longitude,timestamp_utc,sunrise_utc,sunset_utc,weather_main,weather_desc,weather_id,temp_celsius,feels_like_celsius,temp_min_celsius,temp_max_celsius,humidity_pct,pressure_hpa,visibility_m,wind_speed_mps,wind_deg,cloud_pct,rain_1h_mm,ingestion_timestamp,temp_fahrenheit,wind_speed_kmh,heat_index,date,hour,day_of_week,daylight_hrs,temp_category,humidity_category,weather_severity,record_created_at
14515,Mehkar,Buldhana,Amravati,Vidarbha,IN,20.15,76.566673,2026-06-26 04:00:00,2026-06-26 00:16:00,2026-06-26 13:36:00,Clouds,overcast,804,28.5,30.3,25.2,32.0,63.0,1008.4,10580.0,4.85,302.0,100.0,0.0,20260626_040343,83.3,17.46,25.65,2026-06-26,4,Friday,13.33,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14514,Malkapur,Buldhana,Amravati,Vidarbha,IN,20.883329,76.199997,2026-06-26 04:00:00,2026-06-26 00:16:00,2026-06-26 13:39:00,Clear,mainly clear,801,31.0,33.8,27.0,33.0,63.0,1007.3,14780.0,5.31,290.0,37.0,0.0,20260626_040343,87.8,19.12,27.64,2026-06-26,4,Friday,13.38,Hot,Medium,Clear,2026-06-26 04:05:29
14513,Lonar,Buldhana,Amravati,Vidarbha,IN,19.98333,76.533333,2026-06-26 04:00:00,2026-06-26 00:16:00,2026-06-26 13:36:00,Clouds,overcast,804,28.5,30.3,25.3,32.1,64.0,1008.5,27220.0,4.77,300.0,100.0,0.0,20260626_040343,83.3,17.17,25.73,2026-06-26,4,Friday,13.33,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14512,Khamgaon,Buldhana,Amravati,Vidarbha,IN,20.683331,76.566673,2026-06-26 04:00:00,2026-06-26 00:15:00,2026-06-26 13:38:00,Clouds,overcast,804,30.3,32.6,26.8,32.6,63.0,1007.5,10480.0,5.64,299.0,94.0,0.0,20260626_040343,86.54,20.3,27.08,2026-06-26,4,Friday,13.38,Hot,Medium,Cloudy,2026-06-26 04:05:29
14511,Jalgaon Jamod,Buldhana,Amravati,Vidarbha,IN,21.048611,76.534439,2026-06-26 04:00:00,2026-06-26 00:14:00,2026-06-26 13:38:00,Clear,mainly clear,801,30.7,34.0,26.4,32.6,62.0,1007.3,16080.0,4.0,290.0,38.0,0.0,20260626_040343,87.26,14.4,27.31,2026-06-26,4,Friday,13.4,Hot,Medium,Clear,2026-06-26 04:05:29
14510,Deulgaon Raja,Buldhana,Amravati,Vidarbha,IN,20.01667,76.033333,2026-06-26 04:00:00,2026-06-26 00:18:00,2026-06-26 13:38:00,Clouds,overcast,804,28.3,30.0,24.8,32.2,64.0,1008.8,28380.0,4.9,302.0,100.0,0.0,20260626_040343,82.94,17.64,25.57,2026-06-26,4,Friday,13.33,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14509,Chikhli,Buldhana,Amravati,Vidarbha,IN,20.75,73.066673,2026-06-26 04:00:00,2026-06-26 00:28:00,2026-06-26 13:52:00,Clear,mainly clear,801,30.9,35.3,26.0,33.8,67.0,1008.1,26540.0,2.98,235.0,32.0,0.0,20260626_040343,87.62,10.73,27.92,2026-06-26,4,Friday,13.4,Hot,Medium,Clear,2026-06-26 04:05:29
14508,Buldhana,Buldhana,Amravati,Vidarbha,IN,20.533331,76.183327,2026-06-26 04:00:00,2026-06-26 00:17:00,2026-06-26 13:39:00,Clouds,partly cloudy,802,27.9,29.6,24.2,31.2,67.0,1008.9,14060.0,5.51,301.0,55.0,0.0,20260626_040343,82.22,19.84,25.47,2026-06-26,4,Friday,13.37,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14507,Tumsar,Bhandara,Nagpur,Vidarbha,IN,21.383329,79.73333,2026-06-26 04:00:00,2026-06-26 00:01:00,2026-06-26 13:26:00,Clouds,partly cloudy,802,31.8,36.5,26.1,36.9,58.0,1006.1,21060.0,1.51,34.0,51.0,0.0,20260626_040343,89.24,5.44,27.8,2026-06-26,4,Friday,13.42,Hot,Medium,Cloudy,2026-06-26 04:05:29
14506,Bhandara,Bhandara,Nagpur,Vidarbha,IN,21.16667,79.650002,2026-06-26 04:00:00,2026-06-26 00:01:00,2026-06-26 13:26:00,Clear,mainly clear,801,32.2,36.4,26.2,36.2,55.0,1006.0,21360.0,1.54,13.0,40.0,0.0,20260626_040343,89.96,5.54,27.82,2026-06-26,4,Friday,13.42,Hot,Medium,Clear,2026-06-26 04:05:29
14505,Warud,Amravati,Amravati,Vidarbha,IN,21.466669,78.26667,2026-06-26 04:00:00,2026-06-26 00:06:00,2026-06-26 13:33:00,Clear,mainly clear,801,29.2,33.3,24.5,32.6,67.0,1007.3,21760.0,2.09,312.0,34.0,0.0,20260626_040343,84.56,7.52,26.53,2026-06-26,4,Friday,13.45,Moderate,Medium,Clear,2026-06-26 04:05:29
14504,Morshi,Amravati,Amravati,Vidarbha,IN,21.3333,78.0167,2026-06-26 04:00:00,2026-06-26 00:08:00,2026-06-26 13:33:00,Clouds,partly cloudy,802,29.9,33.6,25.5,32.7,64.0,1007.2,22420.0,2.65,314.0,63.0,0.0,20260626_040343,85.82,9.54,26.85,2026-06-26,4,Friday,13.42,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14503,Dharni,Amravati,Amravati,Vidarbha,IN,21.5333,77.1667,2026-06-26 04:00:00,2026-06-26 00:10:00,2026-06-26 13:37:00,Clouds,overcast,804,27.3,31.0,23.0,31.0,72.0,1008.3,21320.0,2.28,285.0,100.0,0.0,20260626_040343,81.14,8.21,25.33,2026-06-26,4,Friday,13.45,Moderate,High,Cloudy,2026-06-26 04:05:29
14502,Dhamangaon,Amravati,Amravati,Vidarbha,IN,20.98,77.58,2026-06-26 04:00:00,2026-06-26 00:10:00,2026-06-26 13:34:00,Clouds,overcast,804,29.9,33.0,26.3,32.6,63.0,1007.3,23560.0,3.48,282.0,98.0,0.0,20260626_040343,85.82,12.53,26.77,2026-06-26,4,Friday,13.4,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14501,Daryapur,Amravati,Amravati,Vidarbha,IN,20.933331,77.333328,2026-06-26 04:00:00,2026-06-26 00:11:00,2026-06-26 13:35:00,Clouds,overcast,804,29.2,33.1,25.4,30.9,69.0,1007.4,13240.0,2.75,272.0,100.0,0.0,20260626_040343,84.56,9.9,26.69,2026-06-26,4,Friday,13.4,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14500,Chandur,Amravati,Amravati,Vidarbha,IN,20.816669,77.966667,2026-06-26 04:00:00,2026-06-26 00:09:00,2026-06-26 13:32:00,Clouds,partly cloudy,802,29.7,32.4,25.6,32.0,63.0,1007.2,19780.0,4.02,302.0,62.0,0.0,20260626_040343,85.46,14.47,26.61,2026-06-26,4,Friday,13.38,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14499,Amravati,Amravati,Amravati,Vidarbha,IN,20.933331,77.75,2026-06-26 04:00:00,2026-06-26 00:09:00,2026-06-26 13:33:00,Clouds,overcast,804,28.9,31.8,25.5,31.7,66.0,1007.4,22900.0,3.71,296.0,88.0,0.0,20260626_040343,84.02,13.36,26.21,2026-06-26,4,Friday,13.4,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14498,Achalpur,Amravati,Amravati,Vidarbha,IN,21.257219,77.508614,2026-06-26 04:00:00,2026-06-26 00:10:00,2026-06-26 13:35:00,Drizzle,light drizzle,300,29.0,33.3,25.6,32.6,68.0,1007.3,7780.0,1.69,258.0,91.0,0.1,20260626_040343,84.2,6.08,26.45,2026-06-26,4,Friday,13.42,Moderate,Medium,Rainy,2026-06-26 04:05:29
14497,Telhara,Akola,Amravati,Vidarbha,IN,21.026939,76.83889,2026-06-26 04:00:00,2026-06-26 00:13:00,2026-06-26 13:37:00,Clear,mainly clear,801,31.2,35.2,26.4,33.3,61.0,1007.0,17120.0,3.24,295.0,44.0,0.0,20260626_040343,88.16,11.66,27.62,2026-06-26,4,Friday,13.4,Hot,Medium,Clear,2026-06-26 04:05:29
14496,Patur,Akola,Amravati,Vidarbha,IN,20.450001,76.933327,2026-06-26 04:00:00,2026-06-26 00:14:00,2026-06-26 13:35:00,Clouds,overcast,804,29.3,31.3,24.9,30.4,63.0,1007.8,25340.0,4.9,306.0,100.0,0.0,20260626_040343,84.74,17.64,26.29,2026-06-26,4,Friday,13.35,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14495,Murtajapur,Akola,Amravati,Vidarbha,IN,20.73333,77.383331,2026-06-26 04:00:00,2026-06-26 00:11:00,2026-06-26 13:34:00,Clouds,overcast,804,29.4,32.8,25.0,31.9,68.0,1007.5,14000.0,3.67,290.0,100.0,0.0,20260626_040343,84.92,13.21,26.78,2026-06-26,4,Friday,13.38,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14494,Balapur,Akola,Amravati,Vidarbha,IN,20.66667,76.76667,2026-06-26 04:00:00,2026-06-26 00:14:00,2026-06-26 13:37:00,Clouds,partly cloudy,802,30.5,32.2,26.6,32.3,59.0,1007.4,6560.0,5.84,306.0,51.0,0.0,20260626_040343,86.9,21.02,26.89,2026-06-26,4,Friday,13.38,Hot,Medium,Cloudy,2026-06-26 04:05:29
14493,Akot,Akola,Amravati,Vidarbha,IN,21.09639,77.058609,2026-06-26 04:00:00,2026-06-26 00:12:00,2026-06-26 13:36:00,Clear,mainly clear,801,30.7,34.3,25.7,32.0,61.0,1007.2,9280.0,3.37,288.0,35.0,0.0,20260626_040343,87.26,12.13,27.23,2026-06-26,4,Friday,13.4,Hot,Medium,Clear,2026-06-26 04:05:29
14492,Akola,Akola,Amravati,Vidarbha,IN,20.73333,77.0,2026-06-26 04:00:00,2026-06-26 00:13:00,2026-06-26 13:36:00,Clouds,overcast,804,29.9,32.5,25.8,32.3,63.0,1007.3,24940.0,4.56,295.0,95.0,0.0,20260626_040343,85.82,16.42,26.77,2026-06-26,4,Friday,13.38,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14491,Yeola,Nashik,Nashik,North Maharashtra,IN,20.033331,74.48333,2026-06-26 04:00:00,2026-06-26 00:24:00,2026-06-26 13:45:00,Clouds,overcast,804,28.6,30.2,23.5,32.9,63.0,1009.2,31300.0,5.16,282.0,100.0,0.0,20260626_040343,83.48,18.58,25.73,2026-06-26,4,Friday,13.35,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14490,Surgana,Nashik,Nashik,North Maharashtra,IN,20.566669,73.616669,2026-06-26 04:00:00,2026-06-26 00:26:00,2026-06-26 13:49:00,Clear,mainly clear,801,27.4,30.7,23.0,31.1,70.0,1009.9,13580.0,2.92,277.0,48.0,0.0,20260626_040343,81.32,10.51,25.27,2026-06-26,4,Friday,13.38,Moderate,Medium,Clear,2026-06-26 04:05:29
14489,Sinnar,Nashik,Nashik,North Maharashtra,IN,19.85,74.0,2026-06-26 04:00:00,2026-06-26 00:27:00,2026-06-26 13:46:00,Clear,mainly clear,801,27.4,28.8,22.8,31.2,67.0,1009.9,23880.0,5.48,283.0,30.0,0.0,20260626_040343,81.32,19.73,25.06,2026-06-26,4,Friday,13.32,Moderate,Medium,Clear,2026-06-26 04:05:29
14488,Nashik,Nashik,Nashik,North Maharashtra,IN,19.98333,73.800003,2026-06-26 04:00:00,2026-06-26 00:27:00,2026-06-26 13:47:00,Clear,mainly clear,801,27.5,30.4,23.5,30.3,68.0,1009.8,14420.0,3.38,283.0,20.0,0.0,20260626_040343,81.5,12.17,25.21,2026-06-26,4,Friday,13.33,Moderate,Medium,Clear,2026-06-26 04:05:29
14487,Nandgaon,Nashik,Nashik,North Maharashtra,IN,20.3167,74.65,2026-06-26 04:00:00,2026-06-26 00:23:00,2026-06-26 13:44:00,Clear,mainly clear,801,30.1,32.6,24.4,33.8,58.0,1008.7,32940.0,4.03,293.0,42.0,0.0,20260626_040343,86.18,14.51,26.5,2026-06-26,4,Friday,13.35,Hot,Medium,Clear,2026-06-26 04:05:29
14486,Malegaon,Nashik,Nashik,North Maharashtra,IN,20.549999,74.533333,2026-06-26 04:00:00,2026-06-26 00:23:00,2026-06-26 13:45:00,Clouds,partly cloudy,802,30.0,32.9,25.0,34.3,60.0,1008.4,32260.0,3.9,280.0,73.0,0.0,20260626_040343,86.0,14.04,26.59,2026-06-26,4,Friday,13.37,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14485,Kalwan,Nashik,Nashik,North Maharashtra,IN,20.5,74.0333,2026-06-26 04:00:00,2026-06-26 00:25:00,2026-06-26 13:47:00,Clear,mainly clear,801,28.1,29.8,23.4,32.1,63.0,1009.4,31200.0,4.93,281.0,38.0,0.0,20260626_040343,82.58,17.75,25.33,2026-06-26,4,Friday,13.37,Moderate,Medium,Clear,2026-06-26 04:05:29
14484,Igatpuri,Nashik,Nashik,North Maharashtra,IN,19.700001,73.550003,2026-06-26 04:00:00,2026-06-26 00:28:00,2026-06-26 13:48:00,Drizzle,light drizzle,300,25.6,29.1,22.2,28.5,81.0,1010.5,11020.0,2.67,257.0,39.0,0.1,20260626_040343,78.08,9.61,24.44,2026-06-26,4,Friday,13.33,Moderate,High,Rainy,2026-06-26 04:05:29
14483,Dindori,Nashik,Nashik,North Maharashtra,IN,20.2,73.88,2026-06-26 04:00:00,2026-06-26 00:27:00,2026-06-26 13:48:00,Clear,mainly clear,801,27.3,29.7,23.1,31.5,70.0,1009.9,15580.0,4.35,285.0,38.0,0.0,20260626_040343,81.14,15.66,25.19,2026-06-26,4,Friday,13.35,Moderate,Medium,Clear,2026-06-26 04:05:29
14482,Chandwad,Nashik,Nashik,North Maharashtra,IN,20.3333,74.25,2026-06-26 04:00:00,2026-06-26 00:25:00,2026-06-26 13:46:00,Clear,mainly clear,801,27.9,29.8,22.7,31.9,64.0,1009.5,31800.0,4.78,286.0,48.0,0.0,20260626_040343,82.22,17.21,25.25,2026-06-26,4,Friday,13.35,Moderate,Medium,Clear,2026-06-26 04:05:29
14481,Baglan,Nashik,Nashik,North Maharashtra,IN,20.6,74.2,2026-06-26 04:00:00,2026-06-26 00:24:00,2026-06-26 13:47:00,Clouds,partly cloudy,802,29.0,30.9,23.8,33.4,59.0,1008.9,33120.0,4.44,278.0,58.0,0.0,20260626_040343,84.2,15.98,25.73,2026-06-26,4,Friday,13.38,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14480,Shrirampur,Ahmednagar,Nashik,North Maharashtra,IN,19.6167,74.65,2026-06-26 04:00:00,2026-06-26 00:24:00,2026-06-26 13:43:00,Clouds,overcast,804,27.9,30.0,23.8,32.8,67.0,1009.3,31440.0,4.4,289.0,100.0,0.0,20260626_040343,82.22,15.84,25.47,2026-06-26,4,Friday,13.32,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14479,Shrigonda,Ahmednagar,Nashik,North Maharashtra,IN,18.616671,74.683327,2026-06-26 04:00:00,2026-06-26 00:27:00,2026-06-26 13:41:00,Clouds,overcast,804,28.2,30.3,23.4,33.0,65.0,1009.6,25720.0,4.18,295.0,97.0,0.0,20260626_040343,82.76,15.05,25.56,2026-06-26,4,Friday,13.23,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14478,Shevgaon,Ahmednagar,Nashik,North Maharashtra,IN,19.35,75.2333,2026-06-26 04:00:00,2026-06-26 00:23:00,2026-06-26 13:40:00,Clouds,overcast,804,27.6,30.0,24.7,32.5,68.0,1009.3,31540.0,3.97,301.0,100.0,0.0,20260626_040343,81.68,14.29,25.29,2026-06-26,4,Friday,13.28,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14477,Sangamner,Ahmednagar,Nashik,North Maharashtra,IN,19.566669,74.216667,2026-06-26 04:00:00,2026-06-26 00:26:00,2026-06-26 13:45:00,Clouds,partly cloudy,802,27.7,29.9,23.2,32.4,66.0,1009.7,32140.0,3.76,287.0,60.0,0.0,20260626_040343,81.86,13.54,25.23,2026-06-26,4,Friday,13.32,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14476,Rahuri,Ahmednagar,Nashik,North Maharashtra,IN,19.383329,74.650002,2026-06-26 04:00:00,2026-06-26 00:25:00,2026-06-26 13:43:00,Clouds,overcast,804,28.0,30.4,23.9,33.1,66.0,1009.4,11000.0,3.57,301.0,98.0,0.0,20260626_040343,82.4,12.85,25.48,2026-06-26,4,Friday,13.3,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14475,Pathardi,Ahmednagar,Nashik,North Maharashtra,IN,19.16667,75.183327,2026-06-26 04:00:00,2026-06-26 00:23:00,2026-06-26 13:40:00,Clouds,overcast,804,27.6,29.5,24.0,31.7,65.0,1009.6,14720.0,4.06,308.0,100.0,0.0,20260626_040343,81.68,14.62,25.08,2026-06-26,4,Friday,13.28,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14474,Parner,Ahmednagar,Nashik,North Maharashtra,IN,19.0,74.4333,2026-06-26 04:00:00,2026-06-26 00:26:00,2026-06-26 13:43:00,Clouds,overcast,804,26.6,28.4,20.9,30.5,66.0,1010.4,9240.0,3.54,293.0,100.0,0.0,20260626_040343,79.88,12.74,24.34,2026-06-26,4,Friday,13.28,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14473,Nagar,Ahmednagar,Nashik,North Maharashtra,IN,19.0833,74.7333,2026-06-26 04:00:00,2026-06-26 00:25:00,2026-06-26 13:42:00,Clouds,overcast,804,27.2,29.4,22.4,31.3,66.0,1009.9,10420.0,3.26,310.0,100.0,0.0,20260626_040343,80.96,11.74,24.83,2026-06-26,4,Friday,13.28,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14472,Kopargaon,Ahmednagar,Nashik,North Maharashtra,IN,19.883329,74.48333,2026-06-26 04:00:00,2026-06-26 00:25:00,2026-06-26 13:44:00,Clouds,overcast,804,28.5,30.3,23.9,33.9,63.0,1009.2,31100.0,4.66,285.0,99.0,0.0,20260626_040343,83.3,16.78,25.65,2026-06-26,4,Friday,13.32,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14471,Karjat,Ahmednagar,Nashik,North Maharashtra,IN,18.91667,73.333328,2026-06-26 04:00:00,2026-06-26 00:31:00,2026-06-26 13:47:00,Clouds,overcast,804,28.3,32.8,25.1,31.6,74.0,1009.4,7600.0,2.26,215.0,100.0,0.0,20260626_040343,82.94,8.14,26.33,2026-06-26,4,Friday,13.27,Moderate,High,Cloudy,2026-06-26 04:05:29
14470,Ahmednagar,Ahmednagar,Nashik,North Maharashtra,IN,19.08333,74.73333,2026-06-26 04:00:00,2026-06-26 00:25:00,2026-06-26 13:42:00,Clouds,overcast,804,27.2,29.4,22.4,31.3,66.0,1009.9,10420.0,3.26,310.0,100.0,0.0,20260626_040343,80.96,11.74,24.83,2026-06-26,4,Friday,13.28,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14469,Purna,Parbhani,Aurangabad,Marathwada,IN,19.183331,77.050003,2026-06-26 04:00:00,2026-06-26 00:16:00,2026-06-26 13:33:00,Clouds,overcast,804,28.4,30.8,25.1,32.6,68.0,1008.2,26800.0,4.59,286.0,100.0,0.0,20260626_040343,83.12,16.52,25.95,2026-06-26,4,Friday,13.28,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14468,Pathri,Parbhani,Aurangabad,Marathwada,IN,19.25,76.449997,2026-06-26 04:00:00,2026-06-26 00:18:00,2026-06-26 13:35:00,Clouds,overcast,804,28.1,30.5,25.2,33.4,69.0,1008.7,28060.0,4.53,292.0,100.0,0.0,20260626_040343,82.58,16.31,25.78,2026-06-26,4,Friday,13.28,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14467,Parbhani,Parbhani,Aurangabad,Marathwada,IN,19.26667,76.783333,2026-06-26 04:00:00,2026-06-26 00:16:00,2026-06-26 13:34:00,Clouds,overcast,804,28.1,30.3,25.1,33.3,68.0,1008.3,27100.0,4.67,287.0,97.0,0.0,20260626_040343,82.58,16.81,25.71,2026-06-26,4,Friday,13.3,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14466,Palam,Parbhani,Aurangabad,Marathwada,IN,19.0167,76.8167,2026-06-26 04:00:00,2026-06-26 00:17:00,2026-06-26 13:33:00,Clouds,overcast,804,28.8,31.2,25.1,33.2,67.0,1008.4,27580.0,4.9,293.0,100.0,0.0,20260626_040343,83.84,17.64,26.2,2026-06-26,4,Friday,13.27,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14465,Manwath,Parbhani,Aurangabad,Marathwada,IN,19.299999,76.5,2026-06-26 04:00:00,2026-06-26 00:18:00,2026-06-26 13:35:00,Clouds,overcast,804,28.1,30.6,25.2,33.8,69.0,1008.6,28000.0,4.34,291.0,100.0,0.0,20260626_040343,82.58,15.62,25.78,2026-06-26,4,Friday,13.28,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14464,Jintur,Parbhani,Aurangabad,Marathwada,IN,19.616671,76.699997,2026-06-26 04:00:00,2026-06-26 00:16:00,2026-06-26 13:35:00,Clouds,overcast,804,28.6,31.0,25.1,33.1,65.0,1008.3,27060.0,4.22,292.0,90.0,0.0,20260626_040343,83.48,15.19,25.89,2026-06-26,4,Friday,13.32,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14463,Gangakhed,Parbhani,Aurangabad,Marathwada,IN,18.950001,76.75,2026-06-26 04:00:00,2026-06-26 00:17:00,2026-06-26 13:33:00,Clouds,overcast,804,28.8,31.1,24.8,33.0,67.0,1008.5,27640.0,4.94,296.0,100.0,0.0,20260626_040343,83.84,17.78,26.2,2026-06-26,4,Friday,13.27,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14462,Umri,Nanded,Aurangabad,Marathwada,IN,19.85,77.6,2026-06-26 04:00:00,2026-06-26 00:12:00,2026-06-26 13:32:00,Clouds,overcast,804,29.4,31.3,25.1,32.0,60.0,1007.4,26660.0,4.7,315.0,97.0,0.0,20260626_040343,84.92,16.92,26.12,2026-06-26,4,Friday,13.33,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14461,Naigaon,Nanded,Aurangabad,Marathwada,IN,18.5,77.3667,2026-06-26 04:00:00,2026-06-26 00:16:00,2026-06-26 13:30:00,Clouds,overcast,804,28.3,29.9,25.4,32.8,64.0,1008.3,26720.0,5.01,304.0,100.0,0.0,20260626_040343,82.94,18.04,25.57,2026-06-26,4,Friday,13.23,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14460,Mukhed,Nanded,Aurangabad,Marathwada,IN,18.7,77.37,2026-06-26 04:00:00,2026-06-26 00:15:00,2026-06-26 13:30:00,Clouds,overcast,804,27.5,29.4,24.9,32.2,70.0,1008.4,26600.0,5.03,298.0,100.0,0.0,20260626_040343,81.5,18.11,25.35,2026-06-26,4,Friday,13.25,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14459,Mudkhed,Nanded,Aurangabad,Marathwada,IN,19.16667,77.51667,2026-06-26 04:00:00,2026-06-26 00:14:00,2026-06-26 13:31:00,Clouds,overcast,804,27.3,30.8,24.1,30.8,80.0,1008.1,9160.0,4.35,287.0,99.0,0.0,20260626_040343,81.14,15.66,25.89,2026-06-26,4,Friday,13.28,Moderate,High,Cloudy,2026-06-26 04:05:29
14458,Mahur,Nanded,Aurangabad,Marathwada,IN,19.85,77.9333,2026-06-26 04:00:00,2026-06-26 00:11:00,2026-06-26 13:30:00,Thunderstorm,thunderstorm,211,27.5,32.4,24.8,31.6,81.0,1007.5,7620.0,2.06,284.0,100.0,0.0,20260626_040343,81.5,7.42,26.14,2026-06-26,4,Friday,13.32,Moderate,High,Storm,2026-06-26 04:05:29
14457,Kinwat,Nanded,Aurangabad,Marathwada,IN,19.633329,78.199997,2026-06-26 04:00:00,2026-06-26 00:10:00,2026-06-26 13:29:00,Clouds,overcast,804,27.5,31.3,24.0,31.0,77.0,1007.9,10180.0,3.18,303.0,93.0,0.0,20260626_040343,81.5,11.45,25.86,2026-06-26,4,Friday,13.32,Moderate,High,Cloudy,2026-06-26 04:05:29
14456,Kandhar,Nanded,Aurangabad,Marathwada,IN,18.8667,77.2,2026-06-26 04:00:00,2026-06-26 00:16:00,2026-06-26 13:31:00,Clouds,overcast,804,27.5,29.6,24.9,32.3,71.0,1008.4,14140.0,5.28,290.0,98.0,0.0,20260626_040343,81.5,19.01,25.43,2026-06-26,4,Friday,13.25,Moderate,High,Cloudy,2026-06-26 04:05:29
14455,Himayatnagar,Nanded,Aurangabad,Marathwada,IN,19.5,77.9,2026-06-26 04:00:00,2026-06-26 00:12:00,2026-06-26 13:30:00,Thunderstorm,thunderstorm,211,27.3,31.8,24.5,32.0,83.0,1007.9,5280.0,3.13,299.0,98.0,0.0,20260626_040343,81.14,11.27,26.1,2026-06-26,4,Friday,13.3,Moderate,High,Storm,2026-06-26 04:05:29
14454,Hadgaon,Nanded,Aurangabad,Marathwada,IN,19.5,77.666672,2026-06-26 04:00:00,2026-06-26 00:13:00,2026-06-26 13:31:00,Drizzle,light drizzle,300,28.3,31.2,24.4,30.9,71.0,1007.8,8280.0,4.55,300.0,100.0,0.1,20260626_040343,82.94,16.38,26.1,2026-06-26,4,Friday,13.3,Moderate,High,Rainy,2026-06-26 04:05:29
14453,Dharmabad,Nanded,Aurangabad,Marathwada,IN,18.9,77.849998,2026-06-26 04:00:00,2026-06-26 00:13:00,2026-06-26 13:29:00,Clouds,overcast,804,29.2,31.6,24.5,32.7,67.0,1007.8,20960.0,5.15,288.0,98.0,0.0,20260626_040343,84.56,18.54,26.53,2026-06-26,4,Friday,13.27,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14452,Biloli,Nanded,Aurangabad,Marathwada,IN,18.76667,77.73333,2026-06-26 04:00:00,2026-06-26 00:14:00,2026-06-26 13:29:00,Clouds,overcast,804,28.1,30.4,25.0,32.5,71.0,1008.0,23520.0,5.32,286.0,100.0,0.0,20260626_040343,82.58,19.15,25.93,2026-06-26,4,Friday,13.25,Moderate,High,Cloudy,2026-06-26 04:05:29
14451,Udgir,Latur,Aurangabad,Marathwada,IN,18.383329,77.116669,2026-06-26 04:00:00,2026-06-26 00:17:00,2026-06-26 13:31:00,Clouds,overcast,804,28.3,29.8,24.7,32.1,63.0,1008.9,27500.0,4.79,310.0,100.0,0.0,20260626_040343,82.94,17.24,25.49,2026-06-26,4,Friday,13.23,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14450,Renapur,Latur,Aurangabad,Marathwada,IN,18.5167,76.6,2026-06-26 04:00:00,2026-06-26 00:19:00,2026-06-26 13:33:00,Clouds,overcast,804,28.5,30.2,24.1,31.8,60.0,1009.2,28940.0,4.07,313.0,100.0,0.0,20260626_040343,83.3,14.65,25.42,2026-06-26,4,Friday,13.23,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14449,Nilanga,Latur,Aurangabad,Marathwada,IN,18.1,76.76667,2026-06-26 04:00:00,2026-06-26 00:19:00,2026-06-26 13:32:00,Clouds,overcast,804,28.6,30.0,24.4,32.6,59.0,1009.1,31140.0,4.32,307.0,100.0,0.0,20260626_040343,83.48,15.55,25.42,2026-06-26,4,Friday,13.22,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14448,Latur,Latur,Aurangabad,Marathwada,IN,18.4,76.583328,2026-06-26 04:00:00,2026-06-26 00:19:00,2026-06-26 13:33:00,Clouds,overcast,804,28.1,30.0,23.9,31.5,64.0,1009.3,29240.0,4.15,310.0,100.0,0.0,20260626_040343,82.58,14.94,25.41,2026-06-26,4,Friday,13.23,Moderate,Medium,Cloudy,2026-06-26 04:05:29
14447,Ausa,Latur,Aurangabad,Marathwada,IN,18.25,76.5,2026-06-26 04:00:00,2026-06-26 00:20:00,2026-06-26 13:33:00,Clouds,overcast,804,28.4,29.8,24.0,31.6,60.0,1009.3,29900.0,4.33,310.0,99.0,0.0,20260626_040343,83.12,15.59,25.34,2026-06-26,4,Friday,13.22,Moderate,Medium,Cloudy,2026-06-26 04:05:29
